;Precision;Recall;Fscore;Accuracy
125;64.6742057081314;57.37489549743222;60.806278083665596;99.30001718026621
126;62.6929012345679;58.2228591902544;60.37525543377299;99.2767333984375
127;59.212243445248546;59.60826466021737;59.40959409594097;99.22914858217592
128;59.42066136887978;55.36844619610653;57.32302936630603;99.21976725260416
129;59.350732017823034;55.67896811178789;57.456248459452794;99.21965422453704
130;57.40133438878209;60.62343246148334;58.96840148698885;99.20156973379629
131;59.69748719199804;58.44977905171385;59.06704483736649;99.23333062065971
132;60.440751445086704;59.94267287710498;60.19068177729808;99.24960666232639
133;63.082068433239;58.56921055774513;60.741933486096485;99.28351508246529
134;62.14409507303789;59.954616027708106;61.029724636800196;99.27537706163194
135;63.71764077929009;57.02854412994148;60.18781118043738;99.28600169994213
136;61.1689145793192;56.8732831721008;58.94293848248545;99.25017180266204
137;58.02483069977426;61.39973725068673;59.66459699413914;99.21434190538194
138;58.08410679500401;60.539830407261434;59.28654970760233;99.21309859664352
139;59.70907411683214;61.76997491938373;60.72204285294981;99.24372920283565
140;57.07831325301205;63.37035710020304;60.059992076518185;99.20236093026621
141;55.25109503921768;64.77964887137226;59.63716327652556;99.17014793113425
142;57.43636921189819;67.10856323898244;61.896893588896226;99.21807183159721
143;58.86187845303867;63.62116326286874;61.149055845721165;99.23491301359954
144;59.065590542230304;62.05661053385884;60.52417006406523;99.23389576099537
145;61.08748131969192;63.46590230502807;62.253983130271784;99.27164713541666
146;63.25856612082015;54.9026633225845;58.78516624040921;99.2714210792824
147;61.59325655942064;61.9610653290338;61.776613479399856;99.27435980902779
148;58.774474256707755;58.07954138301684;58.424941430888445;99.21773274739584
149;59.17320028510334;49.57601815358892;53.95113075123472;99.19908311631944
150;58.985937298413106;54.60408455750627;56.710493674026296;99.21106409143519
151;59.0667004818666;55.631195509375374;57.29749677101913;99.21524612991898
152;56.90621193666261;55.798399617819186;56.34686124344208;99.18178982204861
153;57.721822541966425;57.49432700346352;57.60785017650931;99.19919614438658
154;55.20332313073896;60.31291054580198;57.64511158038924;99.16121871383102
155;55.91255382577012;60.48011465424579;58.106712564543884;99.17466905381944
156;60.98446893787575;58.15120028663562;59.53414440300789;99.25186722366898
157;60.09598501697296;61.31613519646483;60.69992906124379;99.24858940972221
158;64.93158414444915;54.97432222620328;59.539516233346276;99.29289641203704
159;65.58728289667354;53.21867908754329;58.759148150590114;99.29300944010416
160;66.28589070700833;51.283888689836374;57.827755706686425;99.29210521556713
161;61.31253513209668;52.10796608145228;56.336755116534306;99.23559118200231
162;62.56031791087142;52.645407858593096;57.17621116803942;99.25367567274306
163;62.851211072664356;54.23384688880927;58.225413514553146;99.26350911458334
164;61.291132881185625;58.282574943270035;59.74900520355065;99.25684045862269
165;64.97618380498739;55.39233249731279;59.80272064986137;99.29527000144675
166;61.544332782088794;57.78096261793861;59.60330171245535;99.25876193576389
167;60.969840331164995;61.56694135913053;61.26693605894936;99.26328305844908
168;59.353842499109156;59.679923563836134;59.5164363982849;99.23163519965279
169;60.11381912656192;58.031768780604324;59.05444822557122;99.23841688368056
170;60.33257018917942;59.79935506986743;60.06477927063341;99.24745912905092
171;59.70646275283671;57.816792069748004;58.746435289120804;99.23152217158565
172;59.81649217739089;60.73092081691151;60.27023823633992;99.24225983796296
173;57.72655201853885;56.52693180461006;57.12044412261646;99.19682255497685
174;56.65344392354851;56.28806879254748;56.47016534867002;99.17873806423611
175;58.19918144611187;50.949480472948764;54.333566834362856;99.18947573061342
176;62.41436009865716;54.40105099725307;58.13285686937656;99.2584228515625
177;63.042562157606405;53.600859906843425;57.939581719597214;99.26350911458334
178;63.04412200177673;50.85393526812373;56.29668804125074;99.25277144820602
179;64.81832971800434;57.10020303356025;60.71496602958918;99.30069534866898
180;66.27012911649499;54.55631195509375;59.84540809642343;99.30713794849537
181;62.803911205073994;56.765794816672646;59.63239445455116;99.27266438802084
182;63.74314800313235;58.33034754568255;60.91674462114126;99.29165310329861
183;62.30301526243951;59.96655917831124;61.11246348588121;99.27775065104166
184;60.30780687600844;58.031768780604324;59.14790018259283;99.24135561342592
185;60.53093205473045;61.81774752179625;61.16757267785394;99.25717954282408
186;60.37132669371695;58.640869461363906;59.49351750878468;99.24429434317129
187;56.44827586206896;58.65281261196704;57.52943243718151;99.18043348524306
188;60.86956521739131;60.19347903977069;60.52963430012611;99.25706651475694
189;61.223431829963715;56.41944344918189;58.72335135807073;99.24938060619213
190;62.05296205296206;54.29356264182491;57.9145168482069;99.25322356047454
191;61.04604737822731;54.783231816553204;57.74532636747026;99.24124258535879
192;61.00753669178898;55.1056968828377;57.906626506024104;99.24180772569444
193;61.86072579515203;52.72900991281501;56.93101225016118;99.24497251157408
194;58.848222484586124;53.57697360563717;56.08902225556389;99.20609085648148
195;63.85671963371936;56.634420160038225;60.02911576682068;99.28622775607639
196;61.28546321867939;58.306461244476296;59.75885917130792;99.25684045862269
197;63.38925738067369;58.21091603965126;60.68982692068234;99.28634078414352
198;58.487354085603116;57.446554401050996;57.96228234018197;99.21140317563658
199;60.46875000000001;60.085990684342526;60.27676271491045;99.25051088686342
