make,model,x_resolution,y_resolution,resolution_unit,software,datetime,_exif_ifd_pointer,compression,jpeg_interchange_format,jpeg_interchange_format_length,exposure_time,f_number,exposure_program,photographic_sensitivity,exif_version,datetime_original,datetime_digitized,shutter_speed_value,aperture_value,exposure_bias_value,subject_distance,metering_mode,focal_length,pixel_x_dimension,pixel_y_dimension,focal_plane_resolution_unit,exposure_mode,white_balance,spikelets_num,name
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:00:09,196,6,912,2255,0.00625,14.0,1,100,0220,2019:01:22 10:00:09,2019:01:22 10:00:09,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,24,IMG_9618
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:35:23,196,6,912,1705,0.008,9.0,1,100,0220,2018:04:23 10:35:23,2018:04:23 10:35:23,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,22,IMG_1087
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 09:47:17,196,6,912,1740,0.008,9.0,1,100,0220,2018:04:23 09:47:17,2018:04:23 09:47:17,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,16,IMG_0905
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:10 10:02:48,196,6,912,1902,0.00625,13.0,1,200,0220,2017:10:10 10:02:48,2017:10:10 10:02:48,7.375,7.375,0.0,0.0,5,60.0,5184,3456,2,1,0,10,7259_4
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 11:21:39,196,6,912,1939,0.008,9.0,1,100,0220,2018:04:19 11:21:39,2018:04:19 11:21:39,7.0,6.375,0.0,0.0,5,90.0,5184,3456,2,1,0,20,IMG_0422
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:23 09:26:41,196,6,912,2235,0.00625,14.0,1,100,0220,2019:01:23 09:26:41,2019:01:23 09:26:41,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,27,IMG_0176
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:09 14:46:53,196,6,912,2192,0.00625,13.0,1,200,0220,2017:10:09 14:46:53,2017:10:09 14:46:53,7.375,7.375,0.0,0.0,5,85.0,5184,3456,2,1,0,11,7258
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 09:53:56,196,6,912,1891,0.008,9.0,1,100,0220,2018:04:23 09:53:56,2018:04:23 09:53:56,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,23,IMG_0932
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 14:15:15,196,6,912,2031,0.00625,14.0,1,100,0220,2019:01:22 14:15:15,2019:01:22 14:15:15,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,27,IMG_0070
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 12:35:16,196,6,912,1968,0.008,9.0,1,100,0220,2018:04:19 12:35:16,2018:04:19 12:35:16,7.0,6.375,0.0,0.0,5,95.0,5184,3456,2,1,0,22,IMG_0602
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 05:28:16,224,6,940,1989,0.00625,11.0,1,100,0220,2017:06:19 05:28:16,2017:06:19 05:28:16,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,18,8762_2
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 11:00:40,196,6,912,2129,0.00625,14.0,1,100,0220,2019:01:22 11:00:40,2019:01:22 11:00:40,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,28,IMG_9877
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 10:40:08,196,6,912,2064,0.008,9.0,1,100,0220,2018:04:19 10:40:08,2018:04:19 10:40:08,7.0,6.375,0.0,0.0,5,90.0,5184,3456,2,1,0,18,IMG_0389
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 09:59:53,196,6,912,2194,0.00625,14.0,1,100,0220,2019:01:22 09:59:53,2019:01:22 09:59:53,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,24,IMG_9617
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:21 09:43:20,196,6,912,2030,0.00625,10.0,1,100,0220,2017:06:21 09:43:20,2017:06:21 09:43:20,7.375,6.625,0.0,0.0,5,112.0,5037,3358,2,1,0,21,8755
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 12:37:55,196,6,912,1998,0.008,9.0,1,100,0220,2018:04:19 12:37:55,2018:04:19 12:37:55,7.0,6.375,0.0,0.0,5,95.0,5184,3456,2,1,0,19,IMG_0609
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 09:55:17,196,6,912,1763,0.008,9.0,1,100,0220,2018:04:23 09:55:17,2018:04:23 09:55:17,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,22,IMG_0937
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:07:29,196,6,912,1876,0.008,9.0,1,100,0220,2018:04:23 10:07:29,2018:04:23 10:07:29,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,17,IMG_0977
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 11:33:33,196,6,912,1918,0.008,9.0,1,100,0220,2018:04:19 11:33:33,2018:04:19 11:33:33,7.0,6.375,0.0,0.0,5,90.0,5184,3456,2,1,0,16,IMG_0454
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:21 09:40:13,196,6,912,2023,0.00625,10.0,1,100,0220,2017:06:21 09:40:13,2017:06:21 09:40:13,7.375,6.625,0.0,0.0,5,112.0,5037,3358,2,1,0,18,8748
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:21 10:20:26,196,6,912,2050,0.00625,10.0,1,100,0220,2017:06:21 10:20:26,2017:06:21 10:20:26,7.375,6.625,0.0,0.0,5,112.0,5037,3358,2,1,0,16,8862
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:00:59,196,6,912,1730,0.008,9.0,1,100,0220,2018:04:23 10:00:59,2018:04:23 10:00:59,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,23,IMG_0955
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:18:09,196,6,912,2243,0.00625,14.0,1,100,0220,2019:01:22 10:18:09,2019:01:22 10:18:09,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,33,IMG_9700
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 09:48:39,196,6,912,1777,0.008,9.0,1,100,0220,2018:04:20 09:48:39,2018:04:20 09:48:39,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,19,IMG_0658
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:35:40,196,6,912,1745,0.008,9.0,1,100,0220,2018:04:23 10:35:40,2018:04:23 10:35:40,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,23,IMG_1088
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 10:19:17,196,6,912,2087,0.008,9.0,1,100,0220,2018:04:19 10:19:17,2018:04:19 10:19:17,7.0,6.375,0.0,0.0,5,100.0,5184,3456,2,1,0,17,IMG_0332
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:18:55,196,6,912,1789,0.008,9.0,1,100,0220,2018:04:23 10:18:55,2018:04:23 10:18:55,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,18,IMG_1025
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 10:06:03,196,6,912,1991,0.008,9.0,1,100,0220,2018:04:19 10:06:03,2018:04:19 10:06:03,7.0,6.375,0.0,0.0,5,100.0,5184,3456,2,1,0,25,IMG_0298
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 11:18:20,196,6,912,2084,0.00625,14.0,1,100,0220,2019:01:22 11:18:20,2019:01:22 11:18:20,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,29,IMG_9960
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:10 09:33:56,196,6,912,1748,0.00625,13.0,1,200,0220,2017:10:10 09:33:56,2017:10:10 09:33:56,7.375,7.375,0.0,0.0,5,56.0,5184,3456,2,1,0,12,8861_3
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:09 14:44:54,196,6,912,2230,0.00625,13.0,1,200,0220,2017:10:09 14:44:54,2017:10:09 14:44:54,7.375,7.375,0.0,0.0,5,85.0,5184,3456,2,1,0,12,7254
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:09 14:47:22,196,6,912,2181,0.00625,13.0,1,200,0220,2017:10:09 14:47:22,2017:10:09 14:47:22,7.375,7.375,0.0,0.0,5,90.0,5184,3456,2,1,0,12,7257
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:23 09:35:22,196,6,912,2209,0.00625,14.0,1,100,0220,2019:01:23 09:35:22,2019:01:23 09:35:22,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,19,IMG_0222
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 12:29:10,196,6,912,1927,0.008,9.0,1,100,0220,2018:04:19 12:29:10,2018:04:19 12:29:10,7.0,6.375,0.0,0.0,5,95.0,5184,3456,2,1,0,16,IMG_0581
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 15:05:16,196,6,912,2312,0.00625,9.0,1,100,0220,2019:02:01 15:05:16,2019:02:01 15:05:16,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,17,6420_2_{X-18}
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 14:57:07,196,6,912,2286,0.00625,9.0,1,100,0220,2019:02:01 14:57:07,2019:02:01 14:57:07,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,20,6837_4_{X-18}
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:10 09:59:00,196,6,912,1991,0.00625,13.0,1,200,0220,2017:10:10 09:59:00,2017:10:10 09:59:00,7.375,7.375,0.0,0.0,5,60.0,5184,3456,2,1,0,11,7255_3
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 04:59:19,224,6,940,1864,0.00625,11.0,1,100,0220,2017:06:19 04:59:19,2017:06:19 04:59:19,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,9,8741_1
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:10 09:56:35,196,6,912,2076,0.00625,13.0,1,200,0220,2017:10:10 09:56:35,2017:10:10 09:56:35,7.375,7.375,0.0,0.0,5,60.0,5184,3456,2,1,0,12,7254_1
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:23:05,196,6,912,2105,0.00625,14.0,1,100,0220,2019:01:22 10:23:05,2019:01:22 10:23:05,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,26,IMG_9721
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 09:49:08,196,6,912,1773,0.008,9.0,1,100,0220,2018:04:23 09:49:08,2018:04:23 09:49:08,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,20,IMG_0911
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:20 10:15:03,196,6,912,2009,0.00625,10.0,1,200,0220,2017:06:20 10:15:03,2017:06:20 10:15:03,7.375,6.625,0.0,0.0,5,112.0,5184,3456,2,1,0,24,8800
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 12:06:40,196,6,912,1903,0.008,9.0,1,100,0220,2018:04:19 12:06:40,2018:04:19 12:06:40,7.0,6.375,0.0,0.0,5,95.0,5184,3456,2,1,0,20,IMG_0553
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:52:13,196,6,912,1688,0.008,9.0,1,100,0220,2018:04:23 10:52:13,2018:04:23 10:52:13,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,26,IMG_1158
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:20 10:06:56,196,6,912,2006,0.00625,10.0,1,200,0220,2017:06:20 10:06:56,2017:06:20 10:06:56,7.375,6.625,0.0,0.0,5,112.0,5184,3456,2,1,0,26,8771
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 11:10:52,196,6,912,2237,0.00625,14.0,1,100,0220,2019:01:22 11:10:52,2019:01:22 11:10:52,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,24,IMG_9925
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 11:39:10,196,6,912,1898,0.008,9.0,1,100,0220,2018:04:19 11:39:10,2018:04:19 11:39:10,7.0,6.375,0.0,0.0,5,90.0,5184,3456,2,1,0,20,IMG_0471
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 15:04:30,196,6,912,2253,0.00625,9.0,1,100,0220,2019:02:01 15:04:30,2019:02:01 15:04:30,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,11,6419_3_{X-18}
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 09:47:16,196,6,912,2176,0.00625,14.0,1,100,0220,2019:01:22 09:47:16,2019:01:22 09:47:16,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,27,IMG_9572
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 10:00:26,196,6,912,1682,0.008,9.0,1,100,0220,2018:04:20 10:00:26,2018:04:20 10:00:26,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,9,IMG_0691
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 04:37:38,224,6,940,1927,0.00625,11.0,1,100,0220,2017:06:19 04:37:38,2017:06:19 04:37:38,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,23,8729_1
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:12:03,196,6,912,1816,0.008,9.0,1,100,0220,2018:04:23 10:12:03,2018:04:23 10:12:03,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,24,IMG_0998
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:10 09:48:43,196,6,912,1931,0.00625,13.0,1,200,0220,2017:10:10 09:48:43,2017:10:10 09:48:43,7.375,7.375,0.0,0.0,5,60.0,5184,3456,2,1,0,15,6449_2
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 10:36:34,196,6,912,1643,0.008,9.0,1,100,0220,2018:04:20 10:36:34,2018:04:20 10:36:34,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,23,IMG_0752
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:10 09:41:43,196,6,912,1990,0.00625,13.0,1,200,0220,2017:10:10 09:41:43,2017:10:10 09:41:43,7.375,7.375,0.0,0.0,5,60.0,5184,3456,2,1,0,12,6443_3
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 11:36:47,196,6,912,2275,0.00625,14.0,1,100,0220,2019:01:22 11:36:47,2019:01:22 11:36:47,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,29,IMG_0042
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 09:56:54,196,6,912,2055,0.00625,14.0,1,100,0220,2019:01:22 09:56:54,2019:01:22 09:56:54,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,29,IMG_9604
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:23 09:22:16,196,6,912,2208,0.00625,14.0,1,100,0220,2019:01:23 09:22:16,2019:01:23 09:22:16,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,27,IMG_0153
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 10:39:57,196,6,912,1694,0.008,9.0,1,100,0220,2018:04:20 10:39:57,2018:04:20 10:39:57,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,18,IMG_0762
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:44:51,196,6,912,1783,0.008,9.0,1,100,0220,2018:04:23 10:44:51,2018:04:23 10:44:51,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,20,IMG_1127
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 11:58:07,196,6,912,2032,0.008,9.0,1,100,0220,2018:04:19 11:58:07,2018:04:19 11:58:07,7.0,6.375,0.0,0.0,5,95.0,5184,3456,2,1,0,24,IMG_0527
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:39:47,196,6,912,1756,0.008,9.0,1,100,0220,2018:04:23 10:39:47,2018:04:23 10:39:47,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,22,IMG_1105
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:20 10:06:07,196,6,912,1988,0.00625,10.0,1,200,0220,2017:06:20 10:06:07,2017:06:20 10:06:07,7.375,6.625,0.0,0.0,5,112.0,5184,3456,2,1,0,18,8770
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 04:55:27,224,6,940,1908,0.00625,11.0,1,100,0220,2017:06:19 04:55:27,2017:06:19 04:55:27,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,24,8739_4
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 05:17:03,224,6,940,1972,0.00625,11.0,1,100,0220,2017:06:19 05:17:03,2017:06:19 05:17:03,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,11,8752_1
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 10:31:47,196,6,912,1997,0.008,9.0,1,100,0220,2018:04:19 10:31:47,2018:04:19 10:31:47,7.0,6.375,0.0,0.0,5,95.0,5184,3456,2,1,0,11,IMG_0365
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 09:52:13,196,6,912,1801,0.008,9.0,1,100,0220,2018:04:23 09:52:13,2018:04:23 09:52:13,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,21,IMG_0925
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:55:00,196,6,912,2007,0.00625,14.0,1,100,0220,2019:01:22 10:55:00,2019:01:22 10:55:00,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,29,IMG_9850
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 12:01:36,196,6,912,1905,0.008,9.0,1,100,0220,2018:04:19 12:01:36,2018:04:19 12:01:36,7.0,6.375,0.0,0.0,5,95.0,5184,3456,2,1,0,19,IMG_0538
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 05:24:45,224,6,940,2020,0.00625,11.0,1,100,0220,2017:06:19 05:24:45,2017:06:19 05:24:45,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,26,8760_2
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:09:45,196,6,912,2325,0.00625,14.0,1,100,0220,2019:01:22 10:09:45,2019:01:22 10:09:45,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,28,IMG_9661
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:57:09,196,6,912,1788,0.008,9.0,1,100,0220,2018:04:23 10:57:09,2018:04:23 10:57:09,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,13,IMG_1177
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 09:58:13,196,6,912,2242,0.00625,14.0,1,100,0220,2019:01:22 09:58:13,2019:01:22 09:58:13,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,32,IMG_9610
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 14:55:14,196,6,912,2307,0.00625,9.0,1,100,0220,2019:02:01 14:55:14,2019:02:01 14:55:14,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,17,6836_1_{X-18}
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:56:12,196,6,912,1834,0.008,9.0,1,100,0220,2018:04:23 10:56:12,2018:04:23 10:56:12,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,21,IMG_1173
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:33:09,196,6,912,1756,0.008,9.0,1,100,0220,2018:04:23 10:33:09,2018:04:23 10:33:09,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,26,IMG_1081
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 04:41:21,224,6,940,1919,0.00625,11.0,1,100,0220,2017:06:19 04:41:21,2017:06:19 04:41:21,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,18,8731_2
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:28:28,196,6,912,2301,0.00625,14.0,1,100,0220,2019:01:22 10:28:28,2019:01:22 10:28:28,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,27,IMG_9744
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 14:56:53,196,6,912,2228,0.00625,9.0,1,100,0220,2019:02:01 14:56:53,2019:02:01 14:56:53,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,20,6837_3_{X-18}
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 11:02:51,196,6,912,2164,0.00625,14.0,1,100,0220,2019:01:22 11:02:51,2019:01:22 11:02:51,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,30,IMG_9886
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 09:57:42,196,6,912,1857,0.008,9.0,1,100,0220,2018:04:23 09:57:42,2018:04:23 09:57:42,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,17,IMG_0944
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:11:33,196,6,912,1687,0.008,9.0,1,100,0220,2018:04:23 10:11:33,2018:04:23 10:11:33,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,20,IMG_0996
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:17:35,196,6,912,1754,0.008,9.0,1,100,0220,2018:04:23 10:17:35,2018:04:23 10:17:35,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,16,IMG_1020
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 10:09:29,196,6,912,1791,0.008,9.0,1,100,0220,2018:04:20 10:09:29,2018:04:20 10:09:29,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,18,IMG_0719
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 05:19:03,224,6,940,1970,0.00625,11.0,1,100,0220,2017:06:19 05:19:03,2017:06:19 05:19:03,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,20,8753_4
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:23 09:31:05,196,6,912,2189,0.00625,14.0,1,100,0220,2019:01:23 09:31:05,2019:01:23 09:31:05,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,29,IMG_0199
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:42:08,196,6,912,2243,0.00625,14.0,1,100,0220,2019:01:22 10:42:08,2019:01:22 10:42:08,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,23,IMG_9807
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 11:59:59,196,6,912,2032,0.008,9.0,1,100,0220,2018:04:19 11:59:59,2018:04:19 11:59:59,7.0,6.375,0.0,0.0,5,95.0,5184,3456,2,1,0,22,IMG_0532
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:11:24,196,6,912,2102,0.00625,14.0,1,100,0220,2019:01:22 10:11:24,2019:01:22 10:11:24,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,26,IMG_9668
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 05:08:31,224,6,940,1906,0.00625,11.0,1,100,0220,2017:06:19 05:08:31,2017:06:19 05:08:31,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,16,8745_4
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:23 09:14:50,196,6,912,2260,0.00625,14.0,1,100,0220,2019:01:23 09:14:50,2019:01:23 09:14:50,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,29,IMG_0111
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 11:05:33,196,6,912,2227,0.00625,14.0,1,100,0220,2019:01:22 11:05:33,2019:01:22 11:05:33,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,25,IMG_9899
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:21 09:47:22,196,6,912,1971,0.00625,10.0,1,100,0220,2017:06:21 09:47:22,2017:06:21 09:47:22,7.375,6.625,0.0,0.0,5,112.0,5037,3358,2,1,0,19,8766
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 04:51:41,224,6,940,1872,0.00625,11.0,1,100,0220,2017:06:19 04:51:41,2017:06:19 04:51:41,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,11,8736_3
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:21 09:33:32,196,6,912,2008,0.00625,10.0,1,100,0220,2017:06:21 09:33:32,2017:06:21 09:33:32,7.375,6.625,0.0,0.0,5,112.0,5037,3358,2,1,0,9,8741
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:07:41,196,6,912,2318,0.00625,14.0,1,100,0220,2019:01:22 10:07:41,2019:01:22 10:07:41,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,28,IMG_9650
