ratio,name
0.04776645761105677,IMG_1180
0.045812462042025937,IMG_9943
0.07262622863578093,8755_2
0.04805919088132738,IMG_0648
0.04249172816582904,IMG_1167
0.04483766465793739,IMG_1092
0.05008852559661123,IMG_0117
0.04680315932725631,IMG_0704
0.03520139369152091,IMG_0447
0.04504229133528762,IMG_1026
0.05179713545320996,8861_4
0.046080299744979486,IMG_9961
0.04080507488181498,IMG_9798
0.04490945242617735,IMG_9778
0.04087805245085072,IMG_0625
0.035809047457301256,IMG_0305
0.05135488386389551,IMG_0013
0.04688724486824193,IMG_0939
0.052910422026769544,7252_1
0.04124858882810828,IMG_0635
0.0519737108309193,8861_5
0.04553782869213336,IMG_9765
0.04729598565137744,IMG_9643
0.04871633584487288,IMG_0804
0.03928253443187091,8762
0.050421116624783706,IMG_9990
0.0738603580946109,8745_1
0.05074486719715867,IMG_9793
0.04483604801877256,IMG_9819
0.07292296602054552,8741_3
0.04435991263981897,IMG_1157
0.04672506444754029,IMG_9915
0.039024803638339524,8750
0.03666841974919082,IMG_0358
0.04683847270930577,IMG_9855
0.03556447652053078,IMG_0436
0.040740668296391676,6417_{X-18}
0.04421782984843219,IMG_1051
0.03569231285022332,IMG_0550
0.046087463708919744,IMG_0716
0.04975724744454022,IMG_0018
0.05247097232671015,7252_2
0.03715903120302207,IMG_0546
0.07241641818714345,8743_2
0.03612221106854205,IMG_0535
0.04858832760869862,IMG_1086
0.03583014676626504,IMG_0316
0.035724944977441137,IMG_0313
0.04951570401262145,IMG_9944
0.07369490652952472,8759_3
0.03690310860180873,IMG_0594
0.04931362724936457,IMG_9659
0.05002373006448055,IMG_0073
0.07383088128884356,8736_2
0.04596309845624999,IMG_0749
0.07277973611341892,8749_4
0.050187252568554185,IMG_1183
0.035954250004598405,IMG_0521
0.04504694911007816,IMG_0782
0.042126943607360474,6675_2_{X-18}
0.05152240230678591,6448_3
0.0475532909504478,IMG_0753
0.04474427908413926,IMG_1100
0.04956648159875776,IMG_9590
0.04896848984302694,IMG_9902
0.0394000119862691,8787
0.04652219896471718,IMG_0917
0.04320311868376111,IMG_9892
0.0481209692789464,IMG_9642
0.04714645633601372,IMG_9893
0.04876754073937458,IMG_1184
0.03519110713031079,IMG_0303
0.04854868480592738,IMG_0065
0.04610403782263551,IMG_1039
0.038788208167677994,8832
0.04604967653781361,IMG_1043
0.05074028540759671,IMG_0169
0.04065326337136589,IMG_0628
0.07240883300579777,8732_3
0.037240658262700656,IMG_0459
0.05051229661637278,IMG_0024
0.03619540004515849,IMG_0618
0.04592590566499585,IMG_1062
0.042020130479225794,6419_1_{X-18}
0.036647470484739104,IMG_0498
0.04660976637753358,IMG_9646
0.048738554060007225,IMG_9957
0.035491921399965855,IMG_0360
0.04338636248279958,IMG_0651
0.051096115154330296,7254_3
0.045059810469114205,IMG_0894
0.04595307013782111,IMG_0999
0.0390136767677929,6418_4_{X-18}
0.07338119378373423,8764_2
0.03531657030268199,IMG_0417
0.04709838739149371,IMG_0685
0.04818949598658953,IMG_0077
0.039484926689486645,6678_1_{X-18}
0.040070231780884,6837_1_{X-18}
0.04162401824063922,6674_3_{X-18}
0.0358452074569894,IMG_0399
0.04399029221225346,IMG_1125
0.050341130953191475,6446_3
0.04378006353162637,IMG_9658
0.0392302372966311,8845
0.04585671767677722,IMG_9827
0.04229843950279808,IMG_9568
0.07056751202632948,8744_2
0.03928143402796984,8828
0.04500296116824252,IMG_0672
0.03746354363519937,6832_3_{X-18}
0.044010582705046826,IMG_9707
0.04615604687822623,6831_1_{X-18}
0.04797991560487887,IMG_0130
0.044906877213784974,IMG_0807
0.03923099443690598,8848
0.07134089334423646,8743_1
0.047208642638652966,6834_4_{X-18}
0.035010374343192575,7252
0.042617168123177104,6416_2_{X-18}
0.037181413973482104,IMG_0361
0.0448878541831623,IMG_0698
0.04639131339381992,IMG_0714
0.03513281046946387,IMG_0559
0.03901204037467996,8760
0.0405454478263338,6416_4_{X-18}
0.04332783700929884,IMG_1098
0.046389253522754324,IMG_0734
0.05174487339889443,IMG_0777
0.05262969763157747,IMG_0085
0.07345364010319065,8735_4
0.05134260431623158,IMG_9717
0.03714022920779107,IMG_0522
0.05224202924297726,IMG_9898
0.05035306870495599,IMG_0205
0.04833376995592064,IMG_0666
0.03567995395036778,IMG_0473
0.044135362439087875,IMG_1082
0.04949065647613457,IMG_9655
0.07390231473007891,8733_1
0.0416341589946812,IMG_9987
0.07266639568633912,8748_2
0.03704073056465533,IMG_0318
0.045845852506475285,IMG_1135
0.04585176906054807,IMG_0134
0.06424325349266702,IMG_9973
0.03733992872242583,IMG_0336
0.04588343552283084,IMG_0760
0.0717854571164763,8728_2
0.04112462196979278,6417_3_{X-18}
0.03915142698087733,8847
0.04734463956337788,IMG_9626
0.04613454059263302,IMG_0982
0.04616872688650827,IMG_1007
0.07338205806633268,8764_1
0.07302141224443448,8741_4
0.0373101339401065,IMG_0470
0.047191224370130326,IMG_9931
0.05006800631317638,IMG_0769
0.036238984865631145,IMG_0542
0.05037806031644007,7254_2
0.0725120460637251,8752_4
0.04008893732887234,6417_4_{X-18}
0.03661656300423834,IMG_0342
0.04833285618949109,IMG_1074
0.043376511437622965,IMG_1072
0.04512229347481398,IMG_1095
0.046094381102629096,IMG_1021
0.03575624685191731,IMG_0483
0.07192361803304821,8752_3
0.050338229213364935,IMG_0200
0.054038199361033365,IMG_0040
0.04628553851554406,IMG_9591
0.039131879327389374,8840_1
0.046156369486430586,IMG_0220
0.0500550722637594,6444_2
0.04895043619850065,IMG_9930
0.03623871769635312,IMG_0348
0.0446620838868744,6417_1_{X-18}
0.04650951896100353,IMG_0783
0.04517093932489772,IMG_9618
0.04724115409095754,IMG_1087
0.044700995187515344,IMG_0905
0.051746661410304075,7259_4
0.03711570248464848,IMG_0422
0.04976181059739864,IMG_0176
0.03566425712455918,7258
0.04292793724754502,IMG_0932
0.05050178526929625,IMG_0070
0.03657237004765368,IMG_0602
0.07099964397774348,8762_2
0.048495163460294546,IMG_9877
0.03586802590852606,IMG_0389
0.04800002822049733,IMG_9617
0.03944978662654362,8755
0.03796053771106328,IMG_0609
0.04365993941760686,IMG_0937
0.04376244241600227,IMG_0977
0.03649743522859844,IMG_0454
0.03931212973530387,8748
0.03882930597798017,8862
0.046831259863310055,IMG_0955
0.048582415961262976,IMG_9700
0.04704071006257942,IMG_0658
0.047739171043970144,IMG_1088
0.037854781324242366,IMG_0332
0.046597199069063025,IMG_1025
0.035809415713625586,IMG_0298
0.051240671729423724,IMG_9960
0.0511202723128611,8861_3
0.03561388490138124,7254
0.037168618868106074,7257
0.04518414260246993,IMG_0222
0.03626258498156563,IMG_0581
0.04076608214377095,6420_2_{X-18}
0.038083287040155,6837_4_{X-18}
0.051839741833177175,7255_3
0.07191529177133894,8741_1
0.05159598984466328,7254_1
0.04946435860477576,IMG_9721
0.046753948394029014,IMG_0911
0.039035432642348315,8800
0.03616076653494634,IMG_0553
0.04493163078340777,IMG_1158
0.039154770195782805,8771
0.04529514598910007,IMG_9925
0.03623329231587484,IMG_0471
0.04039085901468588,6419_3_{X-18}
0.048044258428936816,IMG_9572
0.04873673936079911,IMG_0691
0.07302902121455988,8729_1
0.04540502635059124,IMG_0998
0.05153206741686645,6449_2
0.048607959382118565,IMG_0752
0.05088580156981653,6443_3
0.043486964210976614,IMG_0042
0.044739185710793355,IMG_9604
0.04695481643166194,IMG_0153
0.047430655972963774,IMG_0762
0.04658123709268925,IMG_1127
0.03548654106434905,IMG_0527
0.04806826554407781,IMG_1105
0.03883995968298743,8770
0.07094803414030801,8739_4
0.07259505220036566,8752_1
0.03633111736550887,IMG_0365
0.04391788079137177,IMG_0925
0.052266881085664685,IMG_9850
0.03587408318582078,IMG_0538
0.07134420258514036,8760_2
0.04465818081084476,IMG_9661
0.044045995189155515,IMG_1177
0.04640396250299144,IMG_9610
0.03789285708167304,6836_1_{X-18}
0.045583094615906906,IMG_1173
0.04422098811693677,IMG_1081
0.07279016579884816,8731_2
0.0431996503767798,IMG_9744
0.03945985738617306,6837_3_{X-18}
0.04890059732059396,IMG_9886
0.043768572541396406,IMG_0944
0.04615948121060181,IMG_0996
0.04716535491824656,IMG_1020
0.046666886233363195,IMG_0719
0.07304816772472869,8753_4
0.050119916389110224,IMG_0199
0.043551611292156844,IMG_9807
0.03659256196543934,IMG_0532
0.048917674122301316,IMG_9668
0.0732268629338326,8745_4
0.04372689208391995,IMG_0111
0.04460626542551521,IMG_9899
0.039076321564825385,8766
0.07342865926498249,8736_3
0.03894291164747749,8741
0.04155646775628522,IMG_9650
0.036912737828407274,IMG_0577
0.05147669398314583,6450_1
0.035756066874181064,IMG_0509
0.046626629766403034,IMG_9690
0.04008948222409441,8786
0.0355960124812717,IMG_0320
0.07443950933120122,8734_3
0.03607575225789348,IMG_0512
0.04831895028794808,IMG_0908
0.035629772499454065,IMG_0588
0.03951101515962158,8790
0.04607513577192204,IMG_0695
0.04812575509169879,IMG_0995
0.05003652109171428,IMG_0755
0.04636063299061507,IMG_0795
0.04140509794974689,6836_4_{X-18}
0.04933219092293407,IMG_0787
0.050449279981086025,IMG_9880
0.06129047021462989,IMG_0732
0.03646534990114523,IMG_0402
0.040468637427577794,6673_1_{X-18}
0.046368953367212314,IMG_0969
0.04002803527921755,6420_3_{X-18}
0.04413899835870354,6840_1_{X-18}
0.03845846091763886,IMG_0472
0.03571807915868506,IMG_0356
0.03919409528521851,8842
0.05447279934067091,IMG_0052
0.03900438496383351,8815
0.047322086217206516,IMG_0699
0.03908120345252597,8769
0.03941521343586819,8789
0.035831293771089734,IMG_0450
0.03823297267686558,IMG_0425
0.041686775092462804,IMG_9694
0.05055641430827514,8798_3
0.04805141553269817,IMG_0195
0.045643636585844964,IMG_0902
0.03862496945557188,8863
0.03568003011872795,IMG_0299
0.04668570335655798,IMG_0737
0.053348123017748966,IMG_0099
0.04986227463045372,IMG_9782
0.04670707628641019,IMG_0815
0.0435216616296152,IMG_1165
0.03917113103467745,8798
0.049833999649536706,IMG_9735
0.03694845037442998,IMG_0547
0.044349854244294794,IMG_1034
0.0462113473742214,IMG_9826
0.07284629875886321,8748_4
0.04477271637350909,IMG_0670
0.036118174051728444,IMG_0558
0.03680128989869415,IMG_0517
0.048038826017989894,IMG_0114
0.04224216824178995,IMG_9682
0.04311751403461836,IMG_0004
0.03742524794767813,6677_4_{X-18}
0.07350344673652816,8766_1
0.03590336623215078,IMG_0368
0.05139560556292184,6446_1
0.035946790579301176,IMG_0434
0.04537665533788369,IMG_0754
0.07591749433243418,8733_3
0.0348310637614908,IMG_0331
0.04630289908691272,IMG_9706
0.04428422629629466,IMG_0120
0.04827889605531517,IMG_0213
0.03950368252342183,6680_1_{X-18}
0.04741405552724945,IMG_0121
0.03602960523548527,IMG_0406
0.052082788638230106,7256_3
0.03628037367578587,IMG_0569
0.04429498776062008,IMG_1161
0.04777465191439795,IMG_0145
0.05099947970087558,8861_2
0.04451979542348002,IMG_1142
0.045706035374437626,IMG_0093
0.05079036180676094,IMG_0702
0.03574381145396089,IMG_0328
0.05213294166159003,IMG_0039
0.03670163928886455,IMG_0357
0.03931682581998222,8761
0.04727344011284557,IMG_0763
0.04469443889962911,IMG_1181
0.042198058704319426,6443
0.04611407238158038,IMG_9684
0.03586539867750436,IMG_0467
0.046666589849298036,IMG_9577
0.04100344475393082,IMG_9691
0.0411932596494437,6671_2_{X-18}
0.04628394810669777,IMG_9922
0.05455699414230433,IMG_9612
0.050631138182882125,IMG_9970
0.035131884148173254,6835_4_{X-18}
0.04610195168582661,IMG_9743
0.04896534827169184,IMG_0131
0.03558262006192382,IMG_0403
0.03590533021029025,IMG_0442
0.04496914298802155,IMG_0970
0.04317471493531753,IMG_0931
0.0448404580441844,IMG_9842
0.044111106283210834,IMG_0899
0.04543066118727657,IMG_9860
0.0454742367089473,IMG_1170
0.0357700966201783,6677_2_{X-18}
0.03895165113576449,8856
0.04639898755455671,IMG_0726
0.046162457295917864,IMG_9687
0.04672667845109406,IMG_1048
0.047407435763792784,IMG_9914
0.0452873293350382,IMG_0896
0.0360380001139554,IMG_0486
0.03902852626947472,8819
0.06523683506945686,IMG_9889
0.03926153224730346,8742
0.039024166694113314,8739
0.07349328629228027,8731_3
0.04451721590508189,IMG_0980
0.039127594214107816,8730
0.0443234588740612,IMG_0880
0.04398454616818373,IMG_0650
0.038934513672990466,6832_4_{X-18}
0.044957279906702105,IMG_9593
0.040651455963503454,IMG_9634
0.03625686045528698,IMG_0382
0.04800144737254921,IMG_0744
0.05132008182304962,IMG_0146
0.04559979395163281,IMG_0913
0.035662802006713436,IMG_0475
0.051190602500858835,6446_2
0.048353663388656765,IMG_0029
0.04701848197812825,IMG_9824
0.046959723186874074,IMG_1038
0.034893086650607724,IMG_0366
0.045895624280356984,IMG_0150
0.03567017533633988,IMG_0437
0.051903624719476175,7254_4
0.03577150150442977,IMG_0534
0.04463195739533709,IMG_1124
0.05087064938112238,IMG_1077
0.04773706120169818,IMG_0128
0.0526746492346574,7259_3
0.04535778445534139,IMG_0973
0.05239439026899143,IMG_0722
0.03902291456135425,8855
0.06204266858167626,IMG_0922
0.04393219104830971,IMG_0900
0.05116834773672165,IMG_0663
0.05127892971430967,6448_4
0.050315330524737245,6445_1
0.04901270711238621,IMG_9964
0.03960645433214666,8793
0.037845949185049084,IMG_0375
0.047333826634716525,IMG_1172
0.03782259005473646,6418_3_{X-18}
0.046952280619621735,IMG_0060
0.0497455039989909,IMG_0211
0.04957389676211849,IMG_0206
0.03673351452861041,IMG_0573
0.036049218357899426,IMG_0552
0.04464614032933411,IMG_1101
0.03746951003590915,IMG_0377
0.04594218583992202,IMG_0986
0.035699306450496494,IMG_0595
0.047316771508804104,IMG_0757
0.03612865935933587,IMG_0420
0.07222395715196744,8766_2
0.04765289621617012,IMG_0963
0.044561302980154434,IMG_1064
0.04909829180274154,IMG_0395
0.03526150968701046,IMG_0391
0.047326220258970896,IMG_1006
0.03851843995749399,IMG_0335
0.05157886391688855,7257_4
0.0418941155254799,6833_1_{X-18}
0.03909036736941551,8745
0.044027609358389175,IMG_9797
0.05164615441151116,IMG_0163
0.04620184598130916,IMG_1107
0.05073675227621232,IMG_0037
0.07199906571897273,8760_1
0.045626799026068546,IMG_1139
0.03583469854229034,IMG_0481
0.035325016368203024,IMG_0354
0.07324834302564354,8753_1
0.03685506430118472,6678_4_{X-18}
0.03608643362723733,IMG_0350
0.046190410369014966,IMG_1102
0.04744501561046029,IMG_9578
0.04661680349091108,IMG_0682
0.04644946674820579,IMG_0115
0.04506823065501689,IMG_0933
0.0447369987061206,IMG_1050
0.03495052921539119,6447
0.03590806074284861,IMG_0340
0.04649303872247473,IMG_1024
0.0487252734618397,IMG_0690
0.05173042458455589,IMG_0662
0.04911690698796681,IMG_9762
0.04620352861697246,IMG_0705
0.04632620015693871,IMG_0964
0.04603069333488837,IMG_1011
0.040816457908489735,IMG_9678
0.0382147436648396,IMG_0590
0.03594051024190504,IMG_0456
0.03929950738427812,IMG_0627
0.045379836842231396,IMG_1128
0.04340776026895177,IMG_1160
0.04543137217684732,IMG_0738
0.051469157334213374,7260_2
0.0350528232938803,IMG_0352
0.039131748263300355,8752
0.07194380833801688,8750_4
0.043685974785991635,IMG_0883
0.04639749465380606,IMG_9841
0.036085844346529915,IMG_0592
0.04239342293214085,IMG_9633
0.04984582395395933,IMG_0789
0.04687425660227286,IMG_1066
0.03595054003696342,IMG_0562
0.07305982208085132,8765_2
0.04572722651539242,6674_4_{X-18}
0.05281830739740259,IMG_9908
0.04782052559034013,IMG_9924
0.04470548924558541,IMG_0950
0.038547363493310366,IMG_0634
0.0447507985275543,IMG_0710
0.041441258378688714,IMG_0879
0.05515136734021605,IMG_0010
0.05124822619464944,6450_4
0.036132438507275204,IMG_0455
0.04659405698622517,IMG_0681
0.07201686866647093,8728_5
0.03436176428097758,IMG_0304
0.0355519058962076,7253
0.046525767084762755,IMG_0055
0.04414335010569565,IMG_0798
0.052225280246892124,IMG_0148
0.04621740658303144,IMG_0707
0.04610563119319597,IMG_9838
0.04588757720181058,IMG_1106
0.04533911376669054,IMG_0063
0.03876863423214077,8835
0.05565583678539431,IMG_0162
0.07285805412512879,8730_4
0.04318539207041063,IMG_1052
0.050115061312347414,IMG_9851
0.04502376117859313,IMG_0935
0.04816707476918851,IMG_9656
0.04659045838594043,IMG_0966
0.0522710351856785,7258_3
0.03558667398652742,IMG_0518
0.03884640740356402,8772
0.0458665001237616,IMG_9918
0.051874635500037486,6448_1
0.04729034817042019,IMG_1117
0.07421557459643366,8759_4
0.04777901704237517,IMG_9803
0.044678506195096765,IMG_9704
0.03613456071438345,IMG_0300
0.038926637172074584,8738
0.05104856291326265,IMG_0774
0.04501680911825109,IMG_9720
0.036074677454694296,IMG_0419
0.03637832185766744,IMG_0508
0.03886981964699669,8846
0.045180901214885986,IMG_9681
0.040915639679502985,8861
0.051428756549288135,7251_4
0.036677794433687856,IMG_0516
0.044403712282216665,IMG_9580
0.043034891420183276,IMG_1159
0.07285120318389952,8755_4
