ratio,name
0.07843434945676639,Spike_766
0.08618147393517785,Spike_120
0.08733697040906059,Spike_409
0.08688621030422648,Spike_449
0.08678076441610073,Spike_429
0.07744493142961348,Spike_615
0.07766278665605152,Spike_623
0.07795923817942627,Spike_640
0.07732310219519474,Spike_697
0.08571699468777254,Spike_96
0.08743441870073569,Spike_464
0.0771197531809122,Spike_618
0.0775665217342237,Spike_664
0.0767823941589225,Spike_717
0.08643976828337906,Spike_228
0.08762602989180403,Spike_495
0.08595560773388,Spike_1
0.07783270058266974,Spike_670
0.08787866573956692,Spike_377
0.07928269489942139,Spike_776
0.08806709318170274,Spike_244
0.07555730105766893,Spike_808
0.07620517349082252,Spike_537
0.07700167987992132,Spike_711
0.08712785348402742,Spike_274
0.07676909728063586,Spike_715
0.08774611452441468,Spike_376
0.08611076649310223,Spike_4
0.08752442043723857,Spike_321
0.07721228138721141,Spike_692
0.08737215624276104,Spike_344
0.08589303019182197,Spike_98
0.0875059972627761,Spike_424
0.0876324075713503,Spike_508
0.08671784251240863,Spike_82
0.08657797367121553,Spike_25
0.07579268882909913,Spike_799
0.08657239109352964,Spike_40
0.07628858509769848,Spike_757
